Title,Classification
RT   If you love her hide your bitch so you keep shorty,Bad
RT  You win some and lose some long as you get it on you aint a bitch.,Bad
RT  Hey you Acting like a saint on twitter.. we think youre fucking weird you prude bitch.,Bad
RT  Real niggah over here,Bad
RT  Used to be with  niggas  of em got murked  of em turned pussy the other  put in work,Bad
RT  You smell like Weed... and bitch you smell like sober.,Bad
RT  Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,Bad
RT  A MILF is a sexy ass mom over . If youre  youre just a bitch with a baby.,Bad
RT  Regrets are for pussies. Shit happens deal with it,Bad
RT  light skin bitches cheat on their man dark skin bitches squirt bike chain oil latinas will cut your dick off amp white gir,Bad
RT  RT  carrot cake is trash. too sweet. ,Good
RT  NeverAskABlackPerson if her hair is hers . she will hit you with a bitch i bought it  so its mine .,Bad
RT  Most black hoes at prom looked like ,Bad
RT  Vonte not tweeting like a bitch finally,Bad
RT    lmao yall some fags ,Bad
RT  LRT exactly. Announcing that you could be a piece of pussy for a couple hours then irrelevant after that Nothing cute a,Bad
RT     lol bitch youve put lotion on my butt amp orajel in my mouth. Youd paint my toes,Bad
RT  Otw to DC. Hopefully Ill see my best bitch  That would make my day.,Bad
RT  Still the greatest tweet ever. RT  bitches run on emotion not logic .. a bitch will say  if the number ...,Bad
RT   fuck you bitch if I said it was it was,Bad
RT  Via  Eat ice KevinSmith If Im eating anything tonight woman Its pitypussy. Make it better in a ...,Bad
RT  Im trying to pass my nigguh. ,Bad
RT  remember in a relationship.. her friends are NOT yours..  theyll let her be a hoe...,Bad
RT   Lol someone fucking yo bitch,Bad
RT  ill be that bitch today,Bad
RT   bitch you got me I trouble I love you too .. Take your drunk ass to sleept,Bad
"RT  Rise of the planet of the apes doin a musical

",Good
RT  Theres a bitch on twitter with k followers but she drive this. ,Bad
RT  Hate shit like this bitch cant make a decent meal but can take a hell of a thirst trap ,Bad
RT  Oreo Donut ,Good
RT  These bitches be pretty amp stupid,Bad
RT   IBS irritable bitch syndrome. I have this,Bad
RT  Automatically suspicious of white folk who try too hard to show they like us darkies.,Bad
RT  Yelled out come on bitch At myself by myself lifting weights as motivation...thanks guys you always have my back.,Bad
RT  You shoulda learned how to bake cuz bitches love cake,Bad
RT  Meanwhile in Canada A monkey in a winter coat escapes in an IKEA  via ,Good
RT   you a bitch,Bad
RT  Too many faithful girls are single and too many hoes are taken.,Bad
RT  wiz khalifass song black and yellow is a beautiful song about a bruised banana,Good
RT  People downloading time hop to be reminded they were faggots a year ago too,Bad
RT  Yea but who gets more bitches grandma,Bad
RT  Girls really made being a hoe kool on Twitter,Bad
RT  I hate typing something so detailed amp somebody respond with huh bitch Im Finna type the same thing twice dumb bitch,Bad
RT  Ugly hoes be the loudest .. u need to duck off amp hide yourself frfr,Bad
RT  Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,Bad
RT  Im a crazy bitch.. fml,Bad
RT   These porn hoes moan at EVERYTHING   A nigga unbutton her shirt she moaning like stfu,Bad
RT  What you see is what you get Im a guy with a love of adventure and a need for speed Charlie Brown,Good
RT  Look at this faggot ,Bad
RT  Shes really nice when you get to know her  Shes a bitch but youll get used to it.,Bad
RT  Do I have time for these hoes ,Bad
RT  When I make a paper ball in the trash can ,Good
RT  Rt if you killed a bitch with your dick,Bad
RT  Yall not gonna trash Spirit airlines. I travel w them all the time. They even let me fly the plane  times. They dont mi,Good
RT  I hate seeing people bitch about their lives. I havent even tried the Taco Bell breakfast man you dont have it this har,Bad
RT  All the kickers in college football trash like yall cant even make  yard field goals....u got one fucking job,Bad
RT  Bitches tweeting relationship goals wno man job or real desire to stop being a hoe or partying every weekend. Jus a iPh,Bad
"RT  Most overused hoe excuses
. Its just lyrics
. My friends party so I party 
. Men do it too
. And vice versa
. I was yo",Bad
RT  Stay safe and remember if u a girl and u on ur period dont go to a party and..bitch jus stay home u gross as shit,Bad
RT  Tweeting about ur boyfriend wont get him off Xbox live that nigga gotta  kill streak rn bitch shut up,Bad
RT  Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,Good
RT  New Years resolution smoke more weed make more money fuck more bitches,Bad
RT  mary isnt a backstabbing bitch that lies and deceives me,Bad
RT  My bro made out with an ugly chick at a festival while drunk so now hes known as Larry bird because he hits threes ,Good
RT  My girlfriend cheated on me so I dumped her. Im dating her mom now so now that bitch is my step daughter.  Texas Tec,Bad
RT  Almost  of children in Balochistan have never been to school followed by  in Sindh  in KP and  in Punjab. ,Good
RT  Twitter has a bird as its logo thats why when you join youre an egg and your home button is a birdhouse. Why am I ...,Good
"RT  Johnny Manziels byeweek stat line

Bud Light Platinums   Shots of Patron   Side bitches   Fucks given ",Bad
RT  Red Hot Chili Peppers with the longest nipslip in Super Bowl Half Time Show history.,Good
RT  Rutgers terminated Mike Rices contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,Bad
RT   Bro fuck you for leaving Lol no but have a great time up there and dont forgot about the bros back ho,Bad
RT  I dont know why these bitches laughing. You not even funny my nigga ,Bad
RT  Deep Fried Oreos ,Good
RT  When someone tells me I should stop being a bitch ,Bad
RT  Crazy bird ,Good
"RT  Victorias real secret
Five nipples and a sideways vagina.",Bad
RT  Cheating and having hoes gets old. Everyone should want to reach a point where theyre mature enough to stay faithful amp,Bad
"RT  dont EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch.",Bad
RT  Bitches eyebrows be  hair and  makeup talkin bout eyebrows on fleek smh sit down before i lick my thumb hoe,Bad
RT  When you drop all your hoes for your girl and she say she dont want a relationship ,Bad
RT  Dont be with a bad bitch that just looks good. Find a GOOD WOMAN that tells you when youre slippin and pushes you to,Bad
RT  Side niggas get pussy and main niggas get arguments,Bad
RT  Dont beef over no bitch..,Bad
RT  make today yo bitch,Bad
RT  Serving size is Latin for youre a little bitch,Bad
RT    bitch shouldve got out of her yard,Bad
RT  Hows it taste mothafucker Mmmhmmm bitch,Bad
RT  SO to  for his shitty fuzzy hat. Made sure he wasnt getting laid lmfao,Bad
RT  She literally just put the whole trash bag on lmfao ,Good
RT  Now a days people find the littlest and dumbest things to bitch about. Its pathetic.,Bad
RT  The price is wrong bitch.,Bad
"RT  answers phone

Coworker Theres a dead bird outside.

Me Wanna split it

CW What

Me Sorry finders keepers ri",Good
RT  If a dude seems flighty then he probably is so just nip it in the bud.,Bad
RT  like fuccck man why yall bitches wearing wigs to school ,Bad
RT  It kills me when Bitches think that just BC they got a low body count that they not a hoe,Bad
RT  Real nigga rules If u drop the blunt u gotta pass that bitch. U dont even get to hit it,Bad
RT  when my girl dont text me back I just tweet. I dont text other bitches Bc I dont want her texting other niggas when I d,Bad
RT   Aye everyone buy some bombass brownies tomorrow from my wigga  They dont contain marijuana b,Bad
"RT  A list of mythical creatures
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to ",Good
RT  I know ya friends tellin u leave me for good but fuck them hating ass hoes babe,Bad
RT  IDC what phone u got lol silly nigger,Bad
RT  If u looked good in highschool and wack now I know that pussy been thru some shit,Bad
RT  Lmaooooooo aint fuckin no bitch with doo Doo in her butt while Im foreplaying THE FUCK,Bad
RT  My daughter hate the Freddy Krueger mask I got at the crib wheneva she act up I put that bitch on for the NITE,Bad
RT  Pete carroll prolly got the hoes lined up for his players after the game bruh,Bad
"RT  Sooner or later ya pussy gon tell
Me the truth lets hope its not while Im in it cause Ima kill u",Bad
RT  Warm that pussy up,Bad
RT  That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense I was drunk. Both tim,Bad
RT  Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play DampD are mock,Good
"RT  If my jokes offend you 

. Im sorry 
. It wont happen again 
.  amp  are lies 
. Youre a pussy",Bad
RT  Im obviously Morello from OITNB cause crazy and jealous bitch.,Bad
RT  This crow in Aberdeen just won at photobombing pic by Steve Black  via  ,Good
RT  Messis like Im back bitches  lmao ,Bad
RT  Karate bitch ,Bad
RT  Im not saying shes a slut but her favorite shade of lipstick is pussy.,Bad
"RT  How many hoes do I have 

 Z
 E
 R
 O
o
 o
o
 
 
.
.",Bad
RT  I dont care about bitches. Hoes be into it with they damn self,Bad
RT  Finna hit this bitch with a handful of salt ,Bad
"RT  bae come over

me im tryna catch a pokemon

bae im horny tho

me bitch its a fucking mewtwo",Bad
RT  hot pockets gt hoes,Bad
RT  Karma is a bitch,Bad
RT  I wish a bitch would  ,Bad
RT  Niggas cheat on the most loyal most beautiful women with fucking trash,Bad
RT     do I remember a game winning jack to right last summer at Yankee stadium that started a p,Good
RT  When I die take my casket to the club so bitches can twerk on it Im putting the fun back in funeral,Bad
"RT  Snail hoe my parents just left they gonna be gone for  mins..

Snail ok 

Snail hoe Im horny af

Snail... ",Bad
RT  Shy Glizzy Decent Af,Good
RT     Gummy worms  ............ that bitch is a beast,Bad
RT  Don Lemon gets called an Uncle Tom doesnt like it  ,Good
RT  Niggas be in your messages like  amp be on Twitter like fuck bitches Come on nigga which one you gone be Drake or,Bad
RT  I didnt pull bitches in elementary school. My parents couldnt afford the count color box with the sharpener on the back,Bad
RT  Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy,Bad
RT  Nerf the hell out of birds they no longer attack you at long range lower damage dont follow you forever.,Good
RT  Cant believe you bitches find this remotely appealing. ,Bad
RT  This is why Charlie Sheen is an idol ,Good
"RT  Why do you always wear black 

cause Im ready for your funeral bitch",Bad
RT  I didnt go wrong when I started talking to you I went wrong when I trusted your bitch ass,Bad
RT  when you in a public place and ya side hoes come outta no where  ,Bad
RT  Fellas Would you shit on a bitch if she asked you like that Biggie skit  Ill take my dick and go home.,Bad
RT  I dont work for pussy...  the code of a real man,Bad
RT  A lot of yall hoes pretty until a nigga enlarge that avi...,Bad
RT  I dont care how much pussy I get I still got to jack my dick...,Bad
RT  I wonder how many of yall hoes got homegrown sex tapes online and U.O.E.N.O,Bad
RT  If you got to have every hoe you see you a weak nigga...,Bad
RT  Miami RT  Houston has so many trash drivers,Good
RT  Twitter hoes just different bitches want to text or DM all day. Hoe Im trying to fuck something...,Bad
RT  When you start liking a hoe you dont really like because she gives you the pussy on a consistent basis...,Bad
RT  Son. Lmao. RT  Im gonna Cry every time RT  No bitches ,Bad
RT  Twitch Plays Call of Duty. Enter trash talk in the chat the autoaim will do the rest,Good
RT  Fucking with them hoes   my nigga waka i hate it had to be him  man t,Bad
RT  baddest blind bitch,Bad
RT  FAGGOT RT  I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused ,Bad
RT  Obama aint playin with these hoes... ,Bad
RT  Happy cunt bags,Bad
"RT  Girl I know you got hoes 

Me ",Bad
RT  Soulja boy trash now but Im not gonna act like I never cranked that superman.,Good
RT  Oh you didnt hit me boo boo  bitches who got hit in the jaw,Bad
RT  Oh you missed bitch bitxhes who got socked in the face,Bad
RT  Listen here  Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.,Bad
RT  This bitch at work gone make me slap her head off her fuckin neck,Bad
RT  Yo bag Gucci but you still ugly hoe shut up,Bad
RT  I can post a picture of chrus at like  in the morning and the little nigga will favorite and retweet that hoe,Bad
RT    if you aint bout that Murder Game pussy nigga shut up  GANG ,Bad
